v001,LATNUM,LONGNUM
356,2.11480448722,32.8835085401
357,2.20933208665,32.6591483654
358,2.2116527870200002,32.7109131578
359,2.34288614164,32.895546456999995
360,2.26608601009,32.439945369200004
361,2.32458354066,32.5315088086
362,2.46528999286,32.6702623467
363,2.24731310943,32.296880780100004
364,2.23962224305,32.543357076199996
365,2.35677250868,32.376208355
366,2.58361654764,32.4852860772
367,2.53762626077,32.684605159600004
368,1.94905571067,32.673950994
369,1.8360783516699999,32.5686531663
370,1.87883754697,32.7500838947
371,1.77343799099,32.4686422518
372,1.94585953449,32.4910162683
373,2.0954537204599997,32.5369415642
374,1.9309707173,32.406925907899996
375,1.9695576883500001,33.072126339200004
376,2.07612232508,33.1727702528
377,2.07728137206,33.2354325627
378,1.7429702205900002,32.87954141
379,1.64090244924,32.718837417399996
380,2.42536291778,33.3442414035
381,2.23468596692,32.9110229682
382,2.24082673458,32.8868557875
383,2.25193396866,32.7038706914
384,1.92364796691,33.165399630900005
385,2.63555211063,33.4515474669
386,2.68101918775,33.376881355100004
387,2.84982690342,33.231588659699995
388,3.2037499184900002,33.4583298577
389,2.9476704850499997,33.341091718600005
390,3.10694409717,33.1967413743
391,3.3428670304500003,32.9212507377
392,3.37052708648,33.2410863503
393,3.40322741142,33.421386254
394,3.3433666383,32.4948764253
395,3.69494694352,32.8105121404
396,3.38126290015,32.5295109057
397,3.1584600758700003,32.8496295164
398,2.7001682467299997,32.8691539334
399,2.9563766403400003,32.9343127696
400,3.0199475902599997,32.9758329738
401,2.94053654766,31.776773133899997
402,2.87685680365,31.945875429
403,3.19297405372,32.1173734998
404,2.79960845413,32.0599300646
406,2.96853132492,32.4282256877
407,2.82424256662,32.2360092556
408,3.1269677990400004,32.2794265449
409,2.8530996315499997,32.3595290217
410,2.50595585048,32.3759752953
411,2.64953969132,32.4309826617
412,2.80063417628,32.509808007
413,2.7121362146900005,32.7514040928
414,2.67163858738,31.925899063299997
415,2.49145016012,31.9049864056
416,2.54746155557,32.1768491667
417,2.85850695574,33.3402740726
418,3.2990124251,32.8989440979
419,3.2759114665599998,32.8008370822
420,3.48913950426,32.8142087812
421,2.77654376767,32.2535180375
422,2.7943433708499996,32.3052308236
423,2.7643485800599996,32.2865287387
424,2.76791428424,32.3093768656
425,3.33222021637,31.7438232151
426,3.43234440524,31.961395051
427,3.5211736986199997,31.8118013654
428,3.20752763726,31.543385108600003
429,3.5922142802699994,31.571312666
430,3.70111728325,31.6997189715
431,3.26817857992,31.393413403
432,3.6098322122,31.1119462695
433,3.6822837957699996,31.419902900100002
434,3.3986748760500003,31.141679667800002
435,3.40329443987,31.2971799266
436,3.4212525544,31.054912030300002
437,3.3713861605,31.0732755612
438,3.1659337589099996,30.938195929000003
439,3.31200240884,30.929387948800002
440,3.1392075122400005,30.8521922831
441,3.2433398330500003,30.981941608499998
442,3.0883275846099996,30.8876510838
443,3.05340605768,30.9304972168
444,3.0098276941799997,30.9735226198
445,2.99977272935,30.896677051300003
446,3.14881228936,31.498317552600003
447,2.6848583140900004,31.1588563941
448,3.01014446806,31.399211972600003
449,3.22390797092,31.0344982546
450,3.1273686408,30.9676948489
451,3.27234201699,31.180237603200002
452,3.10908771947,31.095654299699998
453,2.9253724921499997,30.959436006700003
454,2.9525976306599997,30.940131148400003
455,2.35799553146,31.4199629347
456,2.2416687542400004,31.2736686387
457,2.71326599624,31.3736656713
458,2.3515595869099997,31.073645235999997
459,2.5128615866099997,31.1694945675
460,2.42969817705,31.2459540835
461,2.3829940139500003,30.905183395599998
462,2.3796158423,30.895948725900002
463,2.5798579838099998,30.8208591554
464,2.61502313948,30.9017940225
465,3.37083059208,31.7971999735
466,3.47344202666,31.2274075031
467,3.2852309773400004,30.954434057600004
468,3.0221742340400004,30.9042832836
469,2.4569650617299996,31.0976523702
470,1.9243088209900001,31.963843657399998
471,2.0142150756,32.1414606142
472,1.8074556346500001,32.0997377482
473,2.2335343617,32.2734740381
474,1.62852284426,31.5642650984
475,1.6066589957,31.4941948057
476,1.5040416810100001,31.716342062800003
477,1.76852686442,31.7778563357
478,1.7872490254299997,31.8044550141
479,2.01350115631,31.5015868394
480,2.1876884829599996,31.3793817306
481,1.36950923294,31.4248786285
482,1.5873539060600002,31.160998096900002
483,1.6402421381799999,31.3267370821
484,1.58992291755,31.377689664800002
485,1.53027411292,31.4228549615
486,1.34790118092,31.256182303200003
487,1.23246499498,31.055947249000003
488,1.41511621709,30.8764763145
489,1.2295161699400001,30.7309987201
490,0.961930078654,31.1454415139
491,1.1353511117,31.1127116204
492,1.0605583324099999,31.133724615
493,1.1085858935200001,31.3818112129
494,1.01647599585,31.3460740577
495,1.04128034543,31.287569936799997
496,0.906085487167,31.4126098869
497,0.958890286363,30.722736538000003
498,0.883050626585,30.8806975394
499,0.950256410549,30.8978478423
500,1.0232565737200001,30.8337441973
501,1.05819112347,30.705145466399998
502,1.01407339339,30.5694061933
503,0.984544958702,30.794073243899998
504,0.9968200626899999,31.1139994325
505,0.813495333023,30.931490597
506,1.95888477852,32.1421304581
507,1.7958042595400003,32.013702124
508,1.68177367431,31.686515719699997
509,1.67628015972,31.699176784200002
510,1.43523175109,31.3599440337
511,1.4362923336200002,31.353359511300003
512,1.42727000727,31.3939257856
513,0.934915982423,30.8223690776
514,0.530021067331,31.132782899899997
515,0.491797983726,31.094260465300003
516,0.544544329434,30.9093996523
517,0.370140222588,31.0388725681
518,0.42077985625,30.862926895100003
519,0.719222734624,30.7913384345
520,0.772729469936,30.4511165985
521,0.715234878215,30.7079405595
522,0.516566658598,30.7679903148
523,0.7121859220110001,30.547281220100004
524,0.749194244518,30.6167418149
525,0.829183372458,30.683584960100003
526,0.542855637456,30.2138980579
527,0.43277438085299996,30.1799712644
528,0.658937919111,30.1762593285
529,0.8801516143729999,30.462576014499998
530,0.6531804137489999,30.2448964454
531,0.722265987456,30.2336916133
532,0.6160384058120001,30.184489762
533,0.771228979646,30.2529110579
534,0.7925018028849999,30.108392829699998
535,0.661826190452,29.9736915479
536,0.7210370841879999,30.0182408308
537,0.00879038747101,29.7610444051
538,0.07631134863789998,29.891969343699998
539,0.143859082575,29.956823911
540,0.033168996511400005,29.7571857298
541,0.0004628235435369999,29.825025830900003
542,0.30510157536800003,30.0719705848
543,0.454234780553,30.1174824449
544,0.34651038055699995,30.2266167377
545,0.320083875986,30.126638450399998
546,0.239953880248,30.0365757906
547,0.409129317077,30.4560538195
548,0.206605704567,30.5468423859
549,0.22828099582800002,30.532679075300003
550,0.339770499347,30.680031127600003
551,-0.164573708778,30.431179650700003
552,-0.0204395326298,30.3256582025
553,0.51625634502,31.0538293322
554,0.720083053914,30.751886921599997
555,0.460489594382,30.2071214955
556,0.615528853225,30.3602955099
557,0.619596557807,30.2561303011
558,1.0500796183,30.271959997600003
559,0.29967906545,30.1634768277
560,0.158678833649,30.0701844109
561,0.18580936189199998,30.1007536135
562,0.152314340474,30.705902099299998
563,-0.0575010010293,30.6608013029
564,0.187108770514,30.761433400500003
565,-0.29278459821999997,30.618510655300003
566,-0.0349175894586,31.0071277749
567,-0.7946001958810001,31.1393598222
568,-0.868028688704,30.839014004099997
569,-0.8120927842,31.050309981199998
570,-0.7730728285799999,30.720834684
571,-1.0353576719,30.6488475921
572,-0.905936346099,30.687634292600002
573,-0.5555543655390001,30.486004018000003
574,-0.356151543645,30.6586296013
575,-0.319808796924,30.5306916338
576,-0.832400732033,30.4825748299
577,-0.7156383027969999,30.422951134499996
578,0.0182090385262,30.5714785079
579,0.08858535201989999,30.567184538400003
580,-0.284113409133,30.363762651
581,-0.38145496221999997,30.472999850100003
582,-0.6974208868870001,30.212472874299998
583,0.0,0.0
584,-0.266582480468,30.0703127068
585,-0.228087190354,30.168908035300003
586,-0.5937000186110001,30.132654972399997
587,-0.393402557358,30.163471352600002
588,-0.531995257657,30.041919078699998
589,-0.531392078808,30.0172773456
590,-0.599434116664,30.0985234089
591,-0.576697618082,30.0188185905
592,-0.795414508811,30.064141063
593,-0.7749743730349999,30.1735287962
594,-0.86853686744,30.2271763042
595,-1.00859325128,30.4127159586
596,-0.883287518146,30.545914082399996
597,-0.9729236497920001,30.271725968400002
598,-0.9676967152670001,30.135101738600003
599,-0.0865574510386,30.761945091199998
600,-0.8437580823090001,30.775954711100002
601,-0.605368368637,30.695710748499998
602,-0.616843585563,30.6514841512
603,-0.626214628491,30.631378417199997
604,0.0,0.0
605,-0.14372797959300002,30.49690549
606,-0.05674221850740001,30.4301544715
607,0.0,0.0
608,-0.563309504178,30.4093748996
609,-0.5267535961990001,30.161610598699998
610,-0.856152181142,30.128007961599998
611,-0.846545543057,29.9401207081
612,-0.889747280698,30.033204390399998
613,-0.9710068059720001,29.8593947587
614,-1.0085966533700002,29.969582245700003
615,-0.715193551274,29.8213970975
616,-0.7730242335259999,30.0440282075
617,-0.441406383706,29.799678468699998
618,-0.802302854395,29.8506290337
619,-0.822731507165,29.812287324499998
620,-0.7971581776700001,29.7526703623
621,-0.6571617172399999,29.7173085675
622,-0.899393560315,29.7238921921
623,-0.690425365229,29.7820863401
624,-0.8738810547079999,29.821795806399997
625,-1.30395658287,30.0327403097
626,-1.22499454617,30.0709398472
627,-1.30461207348,29.9762283337
628,-1.22815307463,30.0213462218
629,-1.43349152419,29.9776895175
630,-1.1995484221600001,29.927393149
631,-1.28347528542,29.9069119274
632,-1.1224320909,29.8275940148
633,-1.1999390775799998,29.7859623478
634,-1.1669245999299998,29.8483847171
635,-1.16517269669,30.103929085300003
636,-1.16105083374,30.1696756077
637,-1.2067125127299998,30.0895216668
638,-1.2114871750299998,29.753661654499997
639,-1.32478349228,29.72734869
640,-1.29635476296,29.628383065100003
641,-1.3166051002299999,29.7765324344
642,-1.2365576907,29.715674888000002
643,-1.2819578750700003,29.669527654
644,-1.33928480111,29.699111734699997
645,-0.8397747485220001,29.978682846399998
646,-0.788360164058,29.9177970662
647,-0.914931500036,29.7609708573
648,-1.25509866285,29.9866025184
649,-1.26555722194,29.9779398565
650,-1.18360532475,30.127176680300003
651,-0.350581833459,32.2658131515
652,-0.39973800000000004,32.263177
653,-0.298817990157,32.1403938036
654,-0.259435654779,32.114079015
655,-0.41238871880500005,32.3910782925
656,-0.24926198302799998,32.3775739763
657,-0.658714401015,32.3394455078
658,-0.9107522534720001,31.7230661399
659,-0.6600909826820001,31.4251868006
660,0.0,0.0
661,-0.327294513448,32.3027749368
662,-0.3202757998,32.288172632
663,-0.08438139867779999,32.733648949
664,-0.101881336583,32.6124260531
665,0.022258941715599997,32.7772076607
666,0.186204492099,32.755527249000004
667,0.048632615707599997,33.276792586999996
668,0.242356,33.254327
669,0.304805867744,33.3655791464
670,0.09379872125189999,33.0391823124
671,0.08196458315,33.4906342473
672,0.0460062077061,33.0078557229
673,-0.09570841265339998,33.2518583931
674,0.221584249155,33.3449229135
675,0.20496253078200002,33.268476097
676,0.0,0.0
677,0.201055885213,33.8118775461
678,-0.138174601796,33.7165382231
679,-0.127396709255,33.7248085718
680,0.0903406109702,33.833437734899995
681,0.493588555335,33.4032384582
682,0.322631775615,33.6733011256
683,0.411448475624,33.3524896313
684,0.480996588182,33.4161339376
685,0.298779197253,33.5016611258
686,0.329479064,33.4770868394
687,0.235795476952,33.4579098043
688,0.250332920035,33.53351966
689,0.21337795039500002,33.5580305901
690,0.235902527359,33.5914551411
691,0.204769049002,33.5698890605
692,0.17702354845600002,33.5494320866
693,0.24254730490200002,33.5109582162
694,0.223461182546,33.4947629655
695,0.266963375099,33.437439943
696,0.451593590509,33.2950999547
697,0.15068056901,33.566304172399995
